,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,UZB,2022,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
1,UZB,2021,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
2,UZB,2020,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
3,UZB,2019,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
4,UZB,2018,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
5,UZB,2017,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
6,UZB,2016,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
7,UZB,2015,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
8,UZB,2014,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
9,UZB,2013,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
10,UZB,2012,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
11,UZB,2011,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
12,UZB,2010,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
13,UZB,2009,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
14,UZB,2008,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
15,UZB,2007,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
16,UZB,2006,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
17,UZB,2005,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
18,UZB,2004,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
19,UZB,2003,59.1,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
20,UZB,2002,56.9,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
21,UZB,2001,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
22,UZB,2000,59.6,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
23,UZB,1999,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
24,UZB,1998,45.9,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
25,UZB,1997,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
26,UZB,1996,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
27,UZB,1995,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
28,UZB,1994,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
29,UZB,1993,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
30,UZB,1992,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
31,UZB,1991,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
32,UZB,1990,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
33,UZB,1989,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
34,UZB,1988,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
35,UZB,1987,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
36,UZB,1986,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
37,UZB,1985,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
38,UZB,1984,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
39,UZB,1983,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
40,UZB,1982,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
41,UZB,1981,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
42,UZB,1980,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
43,UZB,1979,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
44,UZB,1978,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
45,UZB,1977,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
46,UZB,1976,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
47,UZB,1975,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
48,UZB,1974,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
49,UZB,1973,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
50,UZB,1972,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
51,UZB,1971,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
52,UZB,1970,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
53,UZB,1969,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
54,UZB,1968,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
55,UZB,1967,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
56,UZB,1966,,,,0,SI.POV.LMIC.GP,Poverty gap at $3.65 a day (2017 PPP) (%),UZ,Uzbekistan
