unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,75.7,UZB
01_101_,Total,True,2001,83.0,UZB
01_101_,Total,True,2002,85.1,UZB
01_101_,Total,True,2003,87.1,UZB
01_101_,Total,True,2004,86.6,UZB
01_101_,Total,True,2005,88.1,UZB
01_101_,Total,True,2006,88.7,UZB
01_101_,Total,True,2007,89.8,UZB
01_101_,Total,True,2008,81.9,UZB
01_101_,Total,True,2009,84.4,UZB
01_101_,Total,True,2010,86.5,UZB
01_101_,Total,True,2011,86.6,UZB
01_101_,Total,True,2012,93.1,UZB
01_101_,Total,True,2013,92.5,UZB
01_101_,Total,True,2014,92.6,UZB
01_101_,Total,True,2015,93.5,UZB
01_101_,Total,True,2016,94.1,UZB
01_101_,Total,True,2017,92.2,UZB
01_101_,Total,True,2018,93.3,UZB
01_101_,Total,True,2019,92.1,UZB
01_101_,Total,True,2020,92.4,UZB
01_101_,Total,True,2021,92.2,UZB
