unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,0.0,UZB
01_101_,Total,True,2001,0.0,UZB
01_101_,Total,True,2002,0.0,UZB
01_101_,Total,True,2003,565.9,UZB
01_101_,Total,True,2004,546.1,UZB
01_101_,Total,True,2005,569.3,UZB
01_101_,Total,True,2006,493.5,UZB
01_101_,Total,True,2007,470.1,UZB
01_101_,Total,True,2008,489.7,UZB
01_101_,Total,True,2009,517.3,UZB
01_101_,Total,True,2010,533.6,UZB
01_101_,Total,True,2011,563.5,UZB
01_101_,Total,True,2012,503.8,UZB
01_101_,Total,True,2013,497.5,UZB
01_101_,Total,True,2014,491.6,UZB
01_101_,Total,True,2015,487.3,UZB
01_101_,Total,True,2016,495.4,UZB
01_101_,Total,True,2017,485.0,UZB
01_101_,Total,True,2018,470.3,UZB
01_101_,Total,True,2019,407.0,UZB
01_101_,Total,True,2020,411.0,UZB
01_101_,Total,True,2021,504.0,UZB
