unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,0.0,UZB
01_101_,Total,True,2001,0.0,UZB
01_101_,Total,True,2002,0.0,UZB
01_101_,Total,True,2003,0.0,UZB
01_101_,Total,True,2004,0.0,UZB
01_101_,Total,True,2005,0.0,UZB
01_101_,Total,True,2006,0.0,UZB
01_101_,Total,True,2007,0.0,UZB
01_101_,Total,True,2008,0.0,UZB
01_101_,Total,True,2009,0.0,UZB
01_101_,Total,True,2010,21.4,UZB
01_101_,Total,True,2011,26.6,UZB
01_101_,Total,True,2012,29.3,UZB
01_101_,Total,True,2013,28.1,UZB
01_101_,Total,True,2014,32.4,UZB
01_101_,Total,True,2015,29.2,UZB
01_101_,Total,True,2016,33.3,UZB
01_101_,Total,True,2017,35.6,UZB
01_101_,Total,True,2018,35.9,UZB
01_101_,Total,True,2019,21.6,UZB
01_101_,Total,True,2020,22.2,UZB
01_101_,Total,True,2021,21.3,UZB
