unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
01_101_,Total,True,2000,0.0,UZB
01_101_,Total,True,2001,0.0,UZB
01_101_,Total,True,2002,0.0,UZB
01_101_,Total,True,2003,60.6,UZB
01_101_,Total,True,2004,64.2,UZB
01_101_,Total,True,2005,61.1,UZB
01_101_,Total,True,2006,59.8,UZB
01_101_,Total,True,2007,59.9,UZB
01_101_,Total,True,2008,56.3,UZB
01_101_,Total,True,2009,55.2,UZB
01_101_,Total,True,2010,52.2,UZB
01_101_,Total,True,2011,56.6,UZB
01_101_,Total,True,2012,57.4,UZB
01_101_,Total,True,2013,57.6,UZB
01_101_,Total,True,2014,47.7,UZB
01_101_,Total,True,2015,49.5,UZB
01_101_,Total,True,2016,52.9,UZB
01_101_,Total,True,2017,52.3,UZB
01_101_,Total,True,2018,51.0,UZB
01_101_,Total,True,2019,48.1,UZB
01_101_,Total,True,2020,49.6,UZB
01_101_,Total,True,2021,46.9,UZB
