,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KGZ,2022,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
1,KGZ,2021,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
2,KGZ,2020,67.6,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
3,KGZ,2019,63.7,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
4,KGZ,2018,66.1,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
5,KGZ,2017,70.3,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
6,KGZ,2016,71.3,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
7,KGZ,2015,73.8,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
8,KGZ,2014,70.8,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
9,KGZ,2013,73.3,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
10,KGZ,2012,73.3,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
11,KGZ,2011,70.6,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
12,KGZ,2010,70.5,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
13,KGZ,2009,67.6,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
14,KGZ,2008,67.6,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
15,KGZ,2007,74.2,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
16,KGZ,2006,72.9,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
17,KGZ,2005,84.7,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
18,KGZ,2004,80.0,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
19,KGZ,2003,94.1,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
20,KGZ,2002,94.6,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
21,KGZ,2001,95.0,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
22,KGZ,2000,95.2,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
23,KGZ,1999,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
24,KGZ,1998,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
25,KGZ,1997,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
26,KGZ,1996,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
27,KGZ,1995,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
28,KGZ,1994,,,,0,SI.POV.UMIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),KG,Kyrgyz Republic
