,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KAZ,2022,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
1,KAZ,2021,5.2,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
2,KAZ,2020,5.3,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
3,KAZ,2019,4.3,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
4,KAZ,2018,4.3,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
5,KAZ,2017,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
6,KAZ,2016,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
7,KAZ,2015,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
8,KAZ,2014,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
9,KAZ,2013,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
10,KAZ,2012,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
11,KAZ,2011,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
12,KAZ,2010,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
13,KAZ,2009,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
14,KAZ,2008,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
15,KAZ,2007,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
16,KAZ,2006,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
17,KAZ,2005,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
18,KAZ,2004,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
19,KAZ,2003,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
20,KAZ,2002,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
21,KAZ,2001,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
22,KAZ,2000,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
23,KAZ,1999,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
24,KAZ,1998,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
25,KAZ,1997,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
26,KAZ,1996,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
27,KAZ,1995,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
28,KAZ,1994,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
29,KAZ,1993,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
30,KAZ,1992,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
31,KAZ,1991,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
32,KAZ,1990,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
33,KAZ,1989,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
34,KAZ,1988,,,,1,SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),KZ,Kazakhstan
