,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,UZB,2022,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
1,UZB,2021,13.2837553050509,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
2,UZB,2020,11.6535203600965,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
3,UZB,2019,14.2649723017076,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
4,UZB,2018,14.4578361490325,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
5,UZB,2017,11.4851800196262,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
6,UZB,2016,6.72762542003225,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
7,UZB,2015,5.618781407004,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
8,UZB,2014,8.42992777103468,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
9,UZB,2013,8.80499515366387,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
10,UZB,2012,9.01937595744163,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
11,UZB,2011,8.15909365991105,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
12,UZB,2010,6.90740969786937,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
13,UZB,2009,6.47054824760533,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
14,UZB,2008,12.2907871908128,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
15,UZB,2007,7.65929839835608,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
16,UZB,2006,8.19694395172194,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
17,UZB,2005,7.19496783269084,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
18,UZB,2004,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
19,UZB,2003,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",UZ,Uzbekistan
