,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TJK,2022,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
1,TJK,2021,33.4052446858552,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
2,TJK,2020,26.8847849215614,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
3,TJK,2019,27.971868749469,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
4,TJK,2018,28.1176622642552,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
5,TJK,2017,29.6848263309241,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
6,TJK,2016,26.7061423461461,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
7,TJK,2015,27.3064824883019,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
8,TJK,2014,37.1362265990753,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
9,TJK,2013,43.7680543242897,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
10,TJK,2012,42.2157681707109,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
11,TJK,2011,41.7381065553086,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
12,TJK,2010,35.8107063792872,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
13,TJK,2009,31.4437706299248,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
14,TJK,2008,44.1262167096006,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
15,TJK,2007,40.6962078226484,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
16,TJK,2006,34.4802871598455,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
17,TJK,2005,24.4072924735522,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
18,TJK,2004,12.1377626846432,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
19,TJK,2003,9.38881627588524,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
20,TJK,2002,6.43366324415608,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
21,TJK,2001,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
22,TJK,2000,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
23,TJK,1999,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
24,TJK,1998,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
25,TJK,1997,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
26,TJK,1996,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
27,TJK,1995,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
28,TJK,1994,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
29,TJK,1993,,,,1,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",TJ,Tajikistan
