,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,TKM,2022,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
1,TKM,2021,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
2,TKM,2020,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
3,TKM,2019,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
4,TKM,2018,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
5,TKM,2017,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
6,TKM,2016,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
7,TKM,2015,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
8,TKM,2014,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
9,TKM,2013,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
10,TKM,2012,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
11,TKM,2011,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
12,TKM,2010,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
13,TKM,2009,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
14,TKM,2008,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
15,TKM,2007,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
16,TKM,2006,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
17,TKM,2005,,,,1,SI.POV.DDAY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),TM,Turkmenistan
