unique_id,col_caption_name,col_caption_name1_empty,year,value
14_136_,Women,True,2000,0
14_136_,Women,True,2001,0
14_136_,Women,True,2002,0
14_136_,Women,True,2003,0
14_136_,Women,True,2004,0
14_136_,Women,True,2005,0
14_136_,Women,True,2006,0
14_136_,Women,True,2007,0
14_136_,Women,True,2008,60
14_136_,Women,True,2009,60.4
14_136_,Women,True,2010,60.2
14_136_,Women,True,2011,60
14_136_,Women,True,2012,60.3
14_136_,Women,True,2013,60.1
14_136_,Women,True,2014,60.8
14_136_,Women,True,2015,61
14_136_,Women,True,2016,60.6
14_136_,Women,True,2017,59.8
14_136_,Women,True,2018,59.5
14_136_,Women,True,2019,60.2
14_136_,Women,True,2020,0
14_136_,Women,True,2021,60.6
14_188_,persons older than working age,True,2000,0
14_188_,persons older than working age,True,2001,0
14_188_,persons older than working age,True,2002,0
14_188_,persons older than working age,True,2003,0
14_188_,persons older than working age,True,2004,0
14_188_,persons older than working age,True,2005,0
14_188_,persons older than working age,True,2006,0
14_188_,persons older than working age,True,2007,0
14_188_,persons older than working age,True,2008,2.3
14_188_,persons older than working age,True,2009,2.4
14_188_,persons older than working age,True,2010,2.6
14_188_,persons older than working age,True,2011,2.3
14_188_,persons older than working age,True,2012,2.2
14_188_,persons older than working age,True,2013,2.2
14_188_,persons older than working age,True,2014,2.1
14_188_,persons older than working age,True,2015,2.3
14_188_,persons older than working age,True,2016,2.3
14_188_,persons older than working age,True,2017,2.3
14_188_,persons older than working age,True,2018,2.5
14_188_,persons older than working age,True,2019,2.9
14_188_,persons older than working age,True,2020,0
14_188_,persons older than working age,True,2021,2.9
14_189_,youth (up to 30 years),True,2000,0
14_189_,youth (up to 30 years),True,2001,0
14_189_,youth (up to 30 years),True,2002,0
14_189_,youth (up to 30 years),True,2003,0
14_189_,youth (up to 30 years),True,2004,0
14_189_,youth (up to 30 years),True,2005,0
14_189_,youth (up to 30 years),True,2006,0
14_189_,youth (up to 30 years),True,2007,0
14_189_,youth (up to 30 years),True,2008,33.1
14_189_,youth (up to 30 years),True,2009,32.1
14_189_,youth (up to 30 years),True,2010,31.6
14_189_,youth (up to 30 years),True,2011,31.7
14_189_,youth (up to 30 years),True,2012,31.7
14_189_,youth (up to 30 years),True,2013,30.9
14_189_,youth (up to 30 years),True,2014,30.6
14_189_,youth (up to 30 years),True,2015,30
14_189_,youth (up to 30 years),True,2016,29.2
14_189_,youth (up to 30 years),True,2017,29.1
14_189_,youth (up to 30 years),True,2018,29
14_189_,youth (up to 30 years),True,2019,27.9
14_189_,youth (up to 30 years),True,2020,0
14_189_,youth (up to 30 years),True,2021,24.5
