,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,UZB,2022,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
1,UZB,2021,1.64250255453754,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
2,UZB,2020,2.45307164436342,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
3,UZB,2019,1.90079828596809,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
4,UZB,2018,1.95431565055123,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
5,UZB,2017,1.00979211017143,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
6,UZB,2016,0.587474721123405,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
7,UZB,2015,0.514705552350969,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
8,UZB,2014,0.396130921752713,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
9,UZB,2013,0.396709018068472,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
10,UZB,2012,0.374628110261735,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
11,UZB,2011,0.234501450066757,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
12,UZB,2010,0.391422987291589,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
13,UZB,2009,0.495023707506546,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
14,UZB,2008,0.573814017674927,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
15,UZB,2007,0.721440283630298,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
16,UZB,2006,0.867715127558914,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
17,UZB,2005,1.1836975668094,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
18,UZB,2004,2.02947621629298,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
19,UZB,2003,1.91746168548908,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
20,UZB,2002,1.92207967223504,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
21,UZB,2001,1.33640920150634,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
22,UZB,2000,1.36794161947424,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
23,UZB,1999,0.923984000003644,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
24,UZB,1998,1.06152806885522,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
25,UZB,1997,0.960081049948794,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
26,UZB,1996,0.631959380190467,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
27,UZB,1995,0.628701246410563,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
28,UZB,1994,0.219740523252847,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
29,UZB,1993,0.0611478635468327,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
30,UZB,1992,0.0117326186356133,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
31,UZB,1991,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
32,UZB,1990,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
33,UZB,1989,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
34,UZB,1988,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
35,UZB,1987,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
36,UZB,1986,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
37,UZB,1985,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
38,UZB,1984,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
39,UZB,1983,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
40,UZB,1982,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
41,UZB,1981,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
42,UZB,1980,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
43,UZB,1979,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
44,UZB,1978,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
45,UZB,1977,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
46,UZB,1976,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
47,UZB,1975,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
48,UZB,1974,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
49,UZB,1973,,,,1,DT.ODA.ODAT.GN.ZS,Net ODA received (% of GNI),UZ,Uzbekistan
