Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2019,per 100000 population,Shymkent city,,,13.58,KAZ
2019,per 100000 population,,urban,,12.02,KAZ
2019,per 100000 population,Akmola,urban,,14.93,KAZ
2019,per 100000 population,Aktobe,urban,,12.39,KAZ
2019,per 100000 population,Almaty,urban,,20.02,KAZ
2019,per 100000 population,Atyrau,urban,,9.72,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,,17.85,KAZ
2019,per 100000 population,Zhambyl,urban,,18.77,KAZ
2019,per 100000 population,Karagandy,urban,,11.84,KAZ
2019,per 100000 population,Kostanay,urban,,9.96,KAZ
2019,per 100000 population,Kyzylorda,urban,,15.77,KAZ
2019,per 100000 population,Mangistau,urban,,13.51,KAZ
2019,per 100000 population,Pavlodar,urban,,7.72,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,,5.54,KAZ
2019,per 100000 population,Turkistan,urban,,23.15,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,,7.53,KAZ
2019,per 100000 population,Nur-Sultan city,urban,,6.5,KAZ
2019,per 100000 population,Almaty city,urban,,11.08,KAZ
2019,per 100000 population,Shymkent city,urban,,13.58,KAZ
2019,per 100000 population,,rural,,18.15,KAZ
2019,per 100000 population,Akmola,rural,,13.87,KAZ
2019,per 100000 population,Aktobe,rural,,18.08,KAZ
2019,per 100000 population,Almaty,rural,,20.15,KAZ
2019,per 100000 population,Atyrau,rural,,13.81,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,,22.38,KAZ
2019,per 100000 population,Zhambyl,rural,,19.99,KAZ
2019,per 100000 population,Karagandy,rural,,17.5,KAZ
2019,per 100000 population,Kostanay,rural,,10.57,KAZ
2019,per 100000 population,Kyzylorda,rural,,15.77,KAZ
2019,per 100000 population,Mangistau,rural,,9.89,KAZ
2019,per 100000 population,Pavlodar,rural,,17.6,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,,8.7,KAZ
2019,per 100000 population,Turkistan,rural,,24.34,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,,13.72,KAZ
2019,per 100000 population,,,Male,22.16,KAZ
2019,per 100000 population,Akmola,,Male,21.22,KAZ
2019,per 100000 population,Aktobe,,Male,20.74,KAZ
2019,per 100000 population,Almaty,,Male,28.92,KAZ
2019,per 100000 population,Atyrau,,Male,19.34,KAZ
2019,per 100000 population,Batys Kazakhstan,,Male,29.6,KAZ
2019,per 100000 population,Zhambyl,,Male,30.05,KAZ
2019,per 100000 population,Karagandy,,Male,19.11,KAZ
2019,per 100000 population,Kostanay,,Male,15.0,KAZ
2019,per 100000 population,Kyzylorda,,Male,26.7,KAZ
2019,per 100000 population,Mangistau,,Male,17.78,KAZ
2019,per 100000 population,Pavlodar,,Male,15.99,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Male,11.37,KAZ
2019,per 100000 population,Turkistan,,Male,37.27,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Male,15.25,KAZ
2019,per 100000 population,Nur-Sultan city,,Male,10.16,KAZ
2019,per 100000 population,Almaty city,,Male,15.87,KAZ
2019,per 100000 population,Shymkent city,,Male,20.1,KAZ
2019,per 100000 population,,urban,Male,18.05,KAZ
2019,per 100000 population,Akmola,urban,Male,21.94,KAZ
2019,per 100000 population,Aktobe,urban,Male,19.24,KAZ
2019,per 100000 population,Almaty,urban,Male,26.24,KAZ
2019,per 100000 population,Atyrau,urban,Male,17.14,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Male,23.84,KAZ
2019,per 100000 population,Zhambyl,urban,Male,28.21,KAZ
2019,per 100000 population,Karagandy,urban,Male,18.15,KAZ
2019,per 100000 population,Kostanay,urban,Male,14.29,KAZ
2019,per 100000 population,Kyzylorda,urban,Male,26.39,KAZ
2019,per 100000 population,Mangistau,urban,Male,21.22,KAZ
2019,per 100000 population,Pavlodar,urban,Male,11.01,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Male,8.7,KAZ
2019,per 100000 population,Turkistan,urban,Male,35.96,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Male,11.71,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Male,10.16,KAZ
2019,per 100000 population,Almaty city,urban,Male,15.87,KAZ
2019,per 100000 population,Shymkent city,urban,Male,20.1,KAZ
2019,per 100000 population,,rural,Male,27.62,KAZ
2019,per 100000 population,Akmola,rural,Male,20.62,KAZ
2019,per 100000 population,Aktobe,rural,Male,24.2,KAZ
2019,per 100000 population,Almaty,rural,Male,29.65,KAZ
2019,per 100000 population,Atyrau,rural,Male,21.89,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Male,35.41,KAZ
2019,per 100000 population,Zhambyl,rural,Male,31.2,KAZ
2019,per 100000 population,Karagandy,rural,Male,22.58,KAZ
2019,per 100000 population,Kostanay,rural,Male,15.9,KAZ
2019,per 100000 population,Kyzylorda,rural,Male,26.93,KAZ
2019,per 100000 population,Mangistau,rural,Male,15.51,KAZ
2019,per 100000 population,Pavlodar,rural,Male,26.95,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Male,13.43,KAZ
2019,per 100000 population,Turkistan,rural,Male,37.59,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Male,20.54,KAZ
2019,per 100000 population,,,Female,7.41,KAZ
2019,per 100000 population,Akmola,,Female,7.9,KAZ
2019,per 100000 population,Aktobe,,Female,7.76,KAZ
2019,per 100000 population,Almaty,,Female,11.51,KAZ
2019,per 100000 population,Atyrau,,Female,4.01,KAZ
2019,per 100000 population,Batys Kazakhstan,,Female,10.98,KAZ
2019,per 100000 population,Zhambyl,,Female,9.26,KAZ
2019,per 100000 population,Karagandy,,Female,7.46,KAZ
2019,per 100000 population,Kostanay,,Female,5.91,KAZ
2019,per 100000 population,Kyzylorda,,Female,4.77,KAZ
2019,per 100000 population,Mangistau,,Female,4.92,KAZ
2019,per 100000 population,Pavlodar,,Female,5.8,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Female,3.48,KAZ
2019,per 100000 population,Turkistan,,Female,10.55,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Female,5.01,KAZ
2019,per 100000 population,Nur-Sultan city,,Female,3.13,KAZ
2019,per 100000 population,Almaty city,,Female,7.04,KAZ
2019,per 100000 population,Shymkent city,,Female,7.53,KAZ
2019,per 100000 population,,urban,Female,6.64,KAZ
2019,per 100000 population,Akmola,urban,Female,8.69,KAZ
2019,per 100000 population,Aktobe,urban,Female,6.15,KAZ
2019,per 100000 population,Almaty,urban,Female,14.33,KAZ
2019,per 100000 population,Atyrau,urban,Female,2.77,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Female,12.61,KAZ
2019,per 100000 population,Zhambyl,urban,Female,10.22,KAZ
2019,per 100000 population,Karagandy,urban,Female,6.32,KAZ
2019,per 100000 population,Kostanay,urban,Female,6.28,KAZ
2019,per 100000 population,Kyzylorda,urban,Female,5.53,KAZ
2019,per 100000 population,Mangistau,urban,Female,5.83,KAZ
2019,per 100000 population,Pavlodar,urban,Female,4.89,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Female,2.9,KAZ
2019,per 100000 population,Turkistan,urban,Female,10.14,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Female,3.94,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Female,3.13,KAZ
2019,per 100000 population,Almaty city,urban,Female,7.04,KAZ
2019,per 100000 population,Shymkent city,urban,Female,7.53,KAZ
2019,per 100000 population,,rural,Female,8.57,KAZ
2019,per 100000 population,Akmola,rural,Female,7.16,KAZ
2019,per 100000 population,Aktobe,rural,Female,11.88,KAZ
2019,per 100000 population,Almaty,rural,Female,10.67,KAZ
2019,per 100000 population,Atyrau,rural,Female,5.58,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Female,9.05,KAZ
2019,per 100000 population,Zhambyl,rural,Female,8.6,KAZ
2019,per 100000 population,Karagandy,rural,Female,12.3,KAZ
2019,per 100000 population,Kostanay,rural,Female,5.37,KAZ
2019,per 100000 population,Kyzylorda,rural,Female,4.14,KAZ
2019,per 100000 population,Mangistau,rural,Female,4.32,KAZ
2019,per 100000 population,Pavlodar,rural,Female,8.16,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Female,4.0,KAZ
2019,per 100000 population,Turkistan,rural,Female,10.65,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Female,6.88,KAZ
