,countryiso3code,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
0,KAZ,2022,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
1,KAZ,2021,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
2,KAZ,2020,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
3,KAZ,2019,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
4,KAZ,2018,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
5,KAZ,2017,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
6,KAZ,2016,,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
7,KAZ,2015,8.87402787692077,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
8,KAZ,2014,7.87775535843454,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
9,KAZ,2013,7.50538385425761,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
10,KAZ,2012,8.23125074070483,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
11,KAZ,2011,9.10424318019079,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
12,KAZ,2010,9.70645887278271,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
13,KAZ,2009,8.73967729640452,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
14,KAZ,2008,9.28703922715899,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
15,KAZ,2007,10.6673803493564,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
16,KAZ,2006,10.840531978732,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
17,KAZ,2005,11.5789939127743,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
18,KAZ,2004,12.0352528194787,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
19,KAZ,2003,13.5048382550966,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
20,KAZ,2002,15.2377361077783,,,2,EG.ELC.RNEW.ZS,Renewable electricity output (% of total electricity output),KZ,Kazakhstan
